0.999974555	0.033976477
1.011455153	0.295383375
1.022736959	0.578846301
1.034217557	0.828751832
1.046218193	1.065272885
1.058047074	1.275882217
1.07	1.481105179
1.081429707	1.662000146
1.093132952	1.851053566
1.105284669	1.99992992
1.116938613	2.160754268
1.128866094	2.335005013
1.140372137	2.517550867
1.151851145	2.725948749
1.163083651	2.912177065
1.174538804	3.122340208
1.186068702	3.321865978
1.197299618	3.528853403
1.209079198	3.748626595
1.221404262	3.989613622
1.232983461	4.224561839
1.245283079	4.470060319
1.256863868	4.72752082
1.269138041	4.985951311
1.280246501	5.222960822
1.292272583	5.453378781
1.304548346	5.683542617
1.316078244	5.900733228
1.327533397	6.188103931
1.338740458	6.493357376
1.350195611	6.799955516
1.362172392	7.061873625
1.374174618	7.321976323
1.386027354	7.574991881
1.397582697	7.834060707
1.409112595	8.138040893
1.420567748	8.453901597
1.432993003	8.775389423
1.44447201	9.030212882
1.456001908	9.441994817
1.467954835	9.841722059
1.479384542	10.14897935
1.491461514	10.43139269
1.502967557	10.7298867
1.514099873	11.09348876
1.526374046	11.76075666
1.538277672	12.21244713
1.548961514	12.63247508
1.561038486	13.15299608
1.572544529	13.6258891
1.583303117	14.15360252
1.594858461	14.77102598
1.606437659	15.37276008
1.617942112	15.95880974
1.630119275	16.54940179
1.641326336	17.12077085
1.652880089	17.68816126
1.665181298	18.27324009
1.676386768	18.79553338
1.688638677	19.40608204
1.70009383	19.94031006
1.712119911	20.54350603
1.723948791	21.14314086
1.735229008	21.72583839
1.746262723	22.35758768
1.757767176	23.0369616
1.769769402	23.60634785
1.78201972	24.28998555
1.793600509	24.92676488
1.805453244	25.49717381
1.817455471	26.07941212
1.828985369	26.76764696
1.840066794	27.62112326
1.85201972	28.36950102
1.864045802	28.99684373
1.875154262	29.52892513
1.886957697	30.34816646
1.898611641	31.24408518
1.910066794	31.93655713
1.921596692	32.58795597
1.93307729	33.30986393
1.944656489	33.83834343
1.956932252	34.51453487
1.968934478	35.37230434
1.980464377	36.22113164
1.991645992	36.92980899
2.003648219	37.93396393
2.015451654	38.81784485
2.027379135	39.78116189
2.03846056	40.73353671
2.050488232	41.77190982
2.062340967	42.71251724
2.073522583	43.51547118
2.085052481	44.36895133
2.096905216	45.23869467
2.108932888	46.26033367
2.120437341	47.14309572
2.131817748	48.07851437
2.143398537	49.11643803
2.155027036	50.17402908
2.167651081	51.17028761
2.178881997	52.32612838
2.19033715	53.40815252
2.201867048	54.56646251
2.214540394	55.71027516
2.225772901	56.7660168
2.237302799	57.78117396
2.249254135	58.83085684
2.26182729	60.09751515
2.273481234	61.22297489
2.285756997	62.49825801
2.297336196	63.76622985
2.309139631	64.95004014
2.320694975	66.05660271
2.332274173	67.1981427
2.343853372	68.44344495
2.355408715	69.7002861
2.367186705	70.90984867
2.378816794	72.0866363
2.390421438	73.21750946
#2.401752545	74.44909232
#2.413455789	75.73511373
#2.425011132	77.00488531
#2.436814567	78.44134505
#2.448393766	79.58231786
#2.46004771	80.97772939
#2.47115458	82.23601163
#2.483306298	83.42727673
#2.496973601	72.95944564
#2.512802163	74.38772336
#2.527463422	75.97484768
#2.542197837	77.63089818
#2.556560115	79.28862307
#2.57129612	81.21274582
#2.585162214	83.03344959
#2.599971374	84.76790079
#2.61490617	86.7261367
#2.629317748	88.55849718
#2.644799618	90.5108417
#2.659211196	92.74572804
#2.673425573	94.79451557
#2.688533715	96.72774819
#2.70326813	98.37548124
#2.717730598	100.3415287
#2.731944975	101.9797095
#2.746978372	103.6572263
#2.761663486	105.7284853
#2.776523537	107.7743523
#2.791084606	109.6686748
#2.805944656	111.9902186
#2.821326336	114.2023739
#2.835714059	116.3883441
#2.851194338	118.6083522
#2.865806298	121.1391688
#2.88014313	123.5494128
#2.894879135	126.3249076
#2.91038486	129.1738754
#2.924721692	131.8671941
#2.939034669	134.4482176
#2.954044211	137.2183923
#2.968829517	139.8162918
#2.982768766	142.2306605
#2.997380725	144.6666581
#3.01288645	147.0403152
#3.027298028	148.9305235
#3.042457061	150.7299861
#3.056770038	153.0091213
#3.071480598	155.4573434
#3.086140267	158.0814505
#3.100801527	161.0389455
#3.115512087	163.8510574
#3.129974555	166.3239324
#3.144584924	168.7845261
#3.158897901	171.002584
#3.174106234	173.3425943
#3.188767494	176.0587129
#3.20302958	178.9818986
#3.218137723	182.3502935
#3.232948473	185.3992536
#3.247485687	188.0695315
#3.261847964	190.5760469
