Extension[mm] Load[N]
0	0.00012
0	-0.00055
0.00062	0.00037
0.00172	-0.00023
0.00594	0.00055
0.01031	-0.00001
0.01391	0.00042
0.01687	0.00057
0.01937	0.00042
0.02187	0.00064
0.02437	0.00055
0.02703	0.00072
0.02969	0.0012
0.03266	0.00105
0.03531	0.00095
0.03781	0.00105
0.04047	0.00149
0.04281	0.0006
0.045	0.00188
0.04703	0.00137
0.04937	0.0046
0.05187	0.00279
0.05422	0.00316
0.05687	0.00228
0.05984	0.00137
0.06266	0.00219
0.065	0.00251
0.06719	0.0016
0.06984	0.00229
0.07234	0.00218
0.07484	0.002
0.07734	0.00209
0.07984	0.00226
0.08234	0.00234
0.085	0.00258
0.0875	0.00268
0.09016	0.00257
0.0925	0.00295
0.09484	0.00297
0.09734	0.00279
0.09969	0.00312
0.10219	0.00313
0.10469	0.0031
0.10734	0.00327
0.10984	0.00334
0.1125	0.00341
0.11531	0.00337
0.11812	0.00337
0.12078	0.00311
0.1225	0.00405
0.12516	0.00361
0.12781	0.00402
0.13	0.00371
0.13219	0.00391
0.13453	0.0042
0.13687	0.00393
0.13937	0.00456
0.14203	0.0042
0.14469	0.00436
0.1475	0.00441
0.15	0.00446
0.15234	0.00475
0.155	0.00434
0.15766	0.00448
0.16016	0.00492
0.16266	0.005
0.165	0.00497
0.1675	0.0052
0.17	0.00528
0.17234	0.00496
0.17484	0.00532
0.1775	0.00494
0.17937	0.0055
0.18219	0.00543
0.18516	0.00546
0.18766	0.00589
0.19	0.00565
0.1925	0.00605
0.19516	0.00605
0.19766	0.00611
0.20047	0.00638
0.20359	0.00665
0.20641	0.00588
0.20844	0.00712
0.21047	0.00642
0.21266	0.00656
0.215	0.00705
0.21734	0.00697
0.21984	0.00672
0.22219	0.00704
0.22469	0.00697
0.22734	0.0071
0.23	0.00725
0.23281	0.00728
0.23484	0.00751
0.23734	0.00738
0.24031	0.00763
0.24312	0.00739
0.24547	0.00807
0.24766	0.00821
0.25	0.00768
0.2525	0.0082
0.255	0.00828
0.25734	0.00817
0.25984	0.00859
0.26234	0.00853
0.26484	0.00877
0.26719	0.00845
0.26984	0.00978
0.27234	0.00915
0.27484	0.00924
0.27734	0.00916
0.27969	0.00907
0.28234	0.00868
0.285	0.00888
0.28781	0.0091
0.29047	0.00989
0.29234	0.00948
0.295	0.00996
0.2975	0.01009
0.29984	0.01009
0.30219	0.01045
0.30453	0.01034
0.30703	0.01047
0.30937	0.01063
0.31187	0.01067
0.31469	0.01085
0.3175	0.01103
0.32016	0.01108
0.3225	0.01125
0.325	0.01127
0.32766	0.01147
0.33031	0.01157
0.3325	0.01169
0.335	0.01167
0.33719	0.01201
0.33953	0.012
0.34203	0.01253
0.34484	0.0121
0.34781	0.01268
0.34969	0.01305
0.35219	0.01133
0.355	0.01305
0.3575	0.01285
0.36	0.01412
0.36234	0.01353
0.36469	0.01319
0.36734	0.01388
0.37	0.01352
0.37297	0.01437
0.37578	0.0135
0.37781	0.01377
0.37969	0.01399
0.38203	0.01421
0.38453	0.01424
0.38719	0.01421
0.38969	0.01462
0.39219	0.01583
0.39469	0.01399
0.39719	0.01556
0.4	0.01503
0.40297	0.01532
0.40562	0.01594
0.4075	0.01584
0.41016	0.01596
0.41281	0.01588
0.41547	0.01622
0.41781	0.01646
0.42	0.01652
0.42234	0.0166
0.42469	0.01683
0.42734	0.01706
0.43	0.01719
0.43281	0.01723
0.435	0.01752
0.4375	0.0177
0.44	0.0179
0.44266	0.01821
0.44516	0.01812
0.44766	0.01861
0.45016	0.01906
0.4525	0.01793
0.45516	0.01898
0.45812	0.01914
0.46062	0.01915
0.4625	0.01958
0.46453	0.01932
0.46719	0.01957
0.46984	0.01994
0.47234	0.01998
0.47484	0.02018
0.47719	0.02051
0.47984	0.02053
0.4825	0.02086
0.48531	0.02115
0.48828	0.02129
0.49047	0.02143
0.49281	0.02177
0.49562	0.02182
0.49812	0.02214
0.50062	0.02209
0.50281	0.02232
0.50484	0.02246
0.50703	0.0226
0.50953	0.02289
0.51219	0.02301
0.51516	0.02335
0.51797	0.02372
0.52	0.02379
0.52203	0.02392
0.52469	0.02418
0.52734	0.0244
0.53	0.02479
0.53234	0.02485
0.535	0.02519
0.53766	0.02485
0.54047	0.02511
0.54312	0.02573
0.54562	0.02556
0.54734	0.02627
0.54969	0.02667
0.55234	0.02659
0.55484	0.02699
0.55734	0.02681
0.55969	0.02738
0.56219	0.02765
0.56469	0.02748
0.56734	0.02788
0.56984	0.02783
0.57266	0.02807
0.57547	0.02812
0.5775	0.02868
0.58	0.02885
0.58281	0.02937
0.58531	0.0292
0.58734	0.02963
0.58953	0.02907
0.59203	0.02949
0.59453	0.03008
0.59719	0.03043
0.6	0.03103
0.6025	0.03127
0.60484	0.0315
0.6075	0.03162
0.61031	0.03215
0.61281	0.03243
0.61531	0.03259
0.6175	0.03287
0.61984	0.03306
0.62234	0.03345
0.625	0.03364
0.62766	0.03391
0.63016	0.03438
0.6325	0.03434
0.63453	0.03481
0.63719	0.03491
0.63984	0.03524
0.64234	0.03562
0.64469	0.03579
0.64719	0.03624
0.64969	0.03635
0.65219	0.03682
0.655	0.03702
0.65797	0.03746
0.66062	0.03777
0.66281	0.03804
