Extension[mm] Load[N]
0	-0.00006
0.00031	0.00032
0.00047	0.00066
0.00187	0.00092
0.00625	0.00234
0.01062	0.00463
0.01422	0.00568
0.01687	0.00673
0.01953	0.008
0.02187	0.00879
0.02453	0.00981
0.02734	0.01088
0.02937	0.01196
0.03172	0.01328
0.03469	0.01478
0.03734	0.01609
0.03969	0.01585
0.04203	0.01669
0.04453	0.01813
0.04703	0.01915
0.04969	0.01989
0.0525	0.02108
0.05562	0.02256
0.05828	0.02328
0.06031	0.02417
0.06266	0.02473
0.06484	0.02541
0.06703	0.02664
0.06922	0.02759
0.07187	0.02845
0.07437	0.0295
0.07687	0.03055
0.07953	0.03156
0.0825	0.03308
0.08516	0.03419
0.08719	0.03489
0.08984	0.03586
0.0925	0.03719
0.09516	0.03811
0.09766	0.039
0.1	0.03999
0.10234	0.04071
0.10469	0.04171
0.10719	0.04273
0.10953	0.04372
0.11234	0.04477
0.11484	0.04597
0.11703	0.04675
0.11953	0.04777
0.12203	0.04882
0.12453	0.04988
0.12703	0.05086
0.12953	0.05191
0.13203	0.05296
0.13469	0.05397
0.13734	0.05512
0.14047	0.05642
0.14266	0.05732
0.14484	0.05802
0.14734	0.05898
0.14969	0.05996
0.15203	0.06091
0.15437	0.06189
0.15687	0.0629
0.15937	0.06396
0.16187	0.06492
0.16453	0.06629
0.1675	0.06749
0.17047	0.06898
0.17281	0.06989
0.17516	0.07073
0.17781	0.07191
0.18047	0.07296
0.18281	0.07384
0.18516	0.07466
0.1875	0.07554
0.18953	0.07648
0.19203	0.07745
0.19469	0.07864
0.19734	0.07981
0.19969	0.08099
0.20203	0.08174
0.20469	0.08289
0.20734	0.08418
0.20984	0.08524
0.21219	0.08627
0.21469	0.08735
0.21719	0.08833
0.21984	0.08946
0.22266	0.09068
0.22578	0.09209
0.22828	0.09316
0.23	0.09371
0.23219	0.09428
0.23453	0.09544
0.23703	0.09651
0.23969	0.0978
0.24219	0.09883
0.24469	0.09995
0.24719	0.10102
0.24984	0.10232
0.25266	0.10353
0.25562	0.10509
0.25781	0.106
0.26016	0.10682
0.26281	0.10796
0.26547	0.10913
0.26797	0.11016
0.27	0.11079
0.27219	0.11168
0.27453	0.11249
0.27719	0.11381
0.27984	0.11507
0.28281	0.11664
0.28516	0.11764
0.28734	0.11638
0.28984	0.11679
0.29234	0.11801
0.295	0.11978
0.2975	0.12107
0.29984	0.12204
0.30234	0.12305
0.30484	0.12422
0.30766	0.12547
0.31062	0.12708
0.31297	0.12808
0.31453	0.12847
0.31703	0.12946
0.31984	0.13093
0.32234	0.13219
0.32469	0.13353
0.32719	0.13436
0.32953	0.13545
0.33219	0.13663
0.33484	0.13804
0.33781	0.13947
0.34047	0.14098
0.3425	0.14115
0.34516	0.14194
0.34781	0.14316
0.35031	0.14409
0.35266	0.14517
0.35484	0.14594
0.35703	0.14679
0.35937	0.14782
0.36187	0.14899
0.36469	0.15034
0.36766	0.15199
0.37031	0.15326
0.37219	0.15366
0.37453	0.15437
0.37719	0.15569
0.37984	0.15711
0.38234	0.15812
0.38484	0.15918
0.3875	0.16017
0.39016	0.16126
0.39297	0.16228
0.39562	0.16345
0.3975	0.16362
0.39953	0.1641
0.40203	0.1652
0.40469	0.16655
0.40734	0.16759
0.40984	0.16691
0.41219	0.16766
0.41469	0.16861
0.41719	0.16936
0.41984	0.16968
0.42266	0.17083
0.42562	0.17233
0.42781	0.17342
0.42984	0.17378
0.4325	0.17509
0.43516	0.17634
0.43734	0.17705
0.43953	0.17779
0.44203	0.17865
0.44453	0.1795
0.44703	0.18041
0.44984	0.1815
0.45281	0.18288
0.455	0.18268
0.45734	0.18288
0.45984	0.18401
0.4625	0.185
0.46516	0.18591
0.4675	0.187
0.46984	0.18769
0.47219	0.18821
0.47469	0.18887
0.47734	0.18967
0.48	0.19061
0.4825	0.19149
0.48453	0.19141
0.48687	0.19167
0.48953	0.19312
0.49219	0.19446
0.49453	0.19562
0.49703	0.19664
0.49953	0.19782
0.50203	0.19901
0.50484	0.20022
0.50766	0.20144
0.51062	0.20295
0.51281	0.20364
0.51531	0.20452
0.51781	0.20549
0.52031	0.20664
0.5225	0.20722
0.52469	0.20765
0.52703	0.20855
0.52953	0.20958
0.53203	0.21048
0.53484	0.21199
0.53781	0.21382
0.54047	0.21508
0.54234	0.21537
0.54484	0.21646
0.54734	0.21802
0.55016	0.21942
0.55266	0.22066
0.55516	0.22179
0.55766	0.22275
0.56016	0.22393
0.56281	0.22514
0.56516	0.22597
0.56766	0.22721
0.56984	0.22797
0.57219	0.2289
0.57469	0.22988
0.57719	0.23075
0.57953	0.23135
0.58203	0.23185
0.58453	0.23315
0.58703	0.2345
0.58969	0.236
0.59266	0.23732
0.59578	0.23858
0.59797	0.23536
0.6	0.23512
0.60266	0.23428
0.60516	0.23208
0.60719	0.23341
0.60953	0.23427
0.61187	0.23492
0.61437	0.23598
0.61687	0.23761
0.61969	0.23854
0.62234	0.2393
0.62516	0.24096
0.62734	0.24178
0.63	0.24322
0.63281	0.24388
0.63531	0.24387
0.63766	0.2448
0.64	0.24563
0.6425	0.24676
0.64484	0.24777
0.64734	0.24918
0.64984	0.25001
0.6525	0.25072
0.65453	0.2515
0.65687	0.25246
0.65969	0.2541
0.6625	0.25551
0.665	0.25652
0.6675	0.25778
0.66984	0.25893
0.67219	0.25993
0.67484	0.26087
0.67766	0.26198
0.68078	0.26348
0.68328	0.26451
0.68531	0.26485
0.6875	0.26557
0.68984	0.26645
0.69187	0.26735
0.69437	0.26825
0.69703	0.26935
0.69953	0.27035
0.70203	0.27118
0.70469	0.27262
0.7075	0.27309
0.71016	0.27445
0.71203	0.27509
0.71484	0.27606
0.71781	0.27733
0.72031	0.27728
0.72281	0.27812
0.72516	0.27859
0.7275	0.27935
0.73	0.28007
0.73234	0.281
0.73469	0.28182
0.73719	0.2827
0.73984	0.2831
0.74203	0.283
0.74453	0.28379
0.74719	0.28536
0.74969	0.28675
0.75219	0.28797
0.75469	0.28943
0.75719	0.2904
0.76	0.29183
0.76281	0.29355
0.76578	0.29521
0.76766	0.29571
0.76984	0.29614
0.7725	0.29773
0.775	0.29928
0.7775	0.30052
0.77969	0.30211
0.78219	0.30273
0.78469	0.30403
0.78719	0.3051
0.79	0.30642
0.79281	0.30839
0.79562	0.30976
0.79766	0.31043
0.8	0.311
0.80266	0.31235
0.80516	0.31335
0.8075	0.31419
0.80984	0.31482
0.81219	0.31558
0.81437	0.31621
0.81672	0.31715
0.81922	0.31865
0.82203	0.31998
0.82453	0.321
0.82656	0.32048
0.82922	0.32118
0.83203	0.32195
0.83469	0.32281
0.83719	0.32363
0.83969	0.32202
0.84219	0.32022
0.84484	0.31931
0.84766	0.31985
0.85078	0.319
0.85328	0.31924
0.85516	0.31957
0.85734	0.32045
0.85953	0.32201
0.86219	0.3235
0.86469	0.32286
0.86719	0.32477
0.86969	0.32645
0.87219	0.32781
0.87484	0.32947
0.87781	0.3313
0.88078	0.3334
0.88266	0.33411
0.885	0.33469
0.8875	0.33615
0.89016	0.33749
0.89266	0.33875
0.895	0.33949
0.89734	0.3396
0.89953	0.34008
0.90203	0.34152
0.90469	0.34333
0.9075	0.34509
0.91	0.34602
0.91219	0.3468
0.91484	0.34835
0.91734	0.34956
0.92	0.351
0.9225	0.35209
0.925	0.35322
0.9275	0.35457
0.93	0.35604
0.93281	0.35765
0.93578	0.35945
0.93797	0.36035
0.93953	0.35957
0.94187	0.36025
0.94469	0.36087
0.94719	0.36037
0.94953	0.35968
0.95203	0.35807
0.95453	0.35147
0.95719	0.34741
0.95984	0.34937
0.96297	0.35172
0.96562	0.35323
0.9675	0.35221
0.97016	0.35343
0.97281	0.3555
0.97531	0.35598
0.97766	0.3572
0.97984	0.3584
0.98203	0.35996
0.98437	0.36144
0.98687	0.36234
0.98953	0.36289
0.99266	0.36535
0.99547	0.36783
0.99719	0.36878
0.99953	0.37002
1.00234	0.3719
1.005	0.37367
1.0075	0.37538
1.01	0.37697
1.0125	0.37834
1.015	0.3796
1.01781	0.38105
1.02047	0.38065
1.0225	0.38064
1.02453	0.37991
1.02703	0.37772
1.02984	0.37556
1.03234	0.3742
1.03484	0.37279
1.03719	0.37329
1.03953	0.37392
1.04203	0.37483
1.04484	0.37572
1.04766	0.37886
1.05078	0.38219
1.05297	0.38412
1.05484	0.3851
1.05766	0.38715
1.06031	0.38961
1.0625	0.39128
