Lambda Stress[kPa]
1.00000000	0.611162494
1.007430247	4.912977062
1.01486208	5.482005575
1.022317692	6.041112855
1.029500634	6.607101093
1.036832594	7.279080603
1.043917248	7.894596416
1.051349081	8.570527699
1.058655675	9.262468899
1.066111287	10.00505066
1.07329423	10.81562507
1.08107324	11.66936776
1.088230818	12.55050391
1.095389981	13.51457147
1.102622067	14.561113
1.109855739	15.73463815
1.117187698	16.89977205
1.124246988	18.22287847
1.131380786	19.64271901
1.138539949	21.09453449
1.145673748	22.59934614
1.153276791	24.28815397
1.160485098	25.79419156
1.167817058	27.12978925
1.175125238	28.85836027
1.182159163	30.46744552
1.189467343	32.26430212
1.196823082	34.18773268
1.204131262	35.96102306
1.211636018	37.9569878
1.218868104	39.95761036
1.226398224	41.98374555
1.233804692	44.08929174
1.241334813	46.42713041
1.249186747	48.85448026
1.256445783	51.32838235
1.263950539	54.02812827
1.271406151	56.58815717
1.278514585	59.07170358
1.285946417	61.72078227
1.293625555	64.71569529
1.301179455	67.70993207
1.308436906	70.56201823
1.315695942	73.40558122
1.322631579	76.62008359
1.329740013	80.00682685
1.337244769	83.58849064
1.344403932	87.33598617
1.351834179	90.88246372
1.358895054	94.23850259
1.366201649	97.55829597
1.373757134	100.7564656
1.381162016	103.8043642
1.388421053	107.9985015
1.39557863	112.2810938
1.402836081	115.6134313
1.40996988	119.3096918
1.417525365	122.8707116
1.424857324	126.3734322
1.432338301	131.0123774
1.4398922	136.4521826
1.447373177	142.647359
1.45425967	147.7130051
1.461344325	154.7518437
1.468478123	161.2821436
1.475635701	167.3574288
1.483016804	174.5577134
1.490523145	180.1417809
1.497780596	185.5607231
1.505210843	190.842186
1.51269182	197.6521731
1.519825618	208.0823363
1.526959417	217.7996857
1.534291376	227.9403206
1.541723209	238.6468722
1.549922321	248.4245114
1.557079899	259.0492125
1.563941027	268.4724721
1.571125555	281.6477424
1.578853836	294.9467093
1.586060558	307.7739681
1.593121433	320.4221533
1.600873494	334.0411564
1.60862714	348.5102754
1.615884591	361.7338521
1.622993025	374.6225524
1.630177552	386.4903625
1.637656944	401.2161225
1.644741598	414.9946002
1.652495244	430.0070389
1.659629042	443.8424465
1.666935637	459.2132975
1.674540266	473.9968135
1.681699429	488.7413093
1.689055168	504.1629077
1.696139822	518.8028844
1.703348129	533.0872715
1.710580216	547.7451744
1.718259353	564.9647072
1.725294864	579.7320868
1.732774255	595.5426133
1.740527901	612.1355535
1.747687064	627.9504832
1.755217185	645.4380828
1.762796449	662.5850272
1.769904883	679.143414
1.777213063	696.3712119
1.78464331	715.2775391
1.791678821	732.2050233
1.798787254	749.764789
1.806366519	767.0028618
1.813798351	784.2338257
1.82318643	910.9392108
1.834134432	943.9750668
1.845182308	977.5482459
1.855955929	1008.003873
1.867103678	1038.033796
1.877928028	1067.375896
1.889321497	1100.157293
1.900443881	1135.591551
