Extension[mm] Load[N]
0	-0.00029
0.00031	0.0004
0.00062	-0.0002
0.00125	-0.00003
0.00437	0.00007
0.01	0
0.01391	-0.00001
0.01672	0.00018
0.01937	0.00013
0.02203	0.00013
0.02484	0.00028
0.02781	0.00027
0.03016	0.00017
0.03219	0.00035
0.035	0.00033
0.0375	0.00137
0.03984	0.00091
0.04187	0.00129
0.04422	0.00062
0.04672	0.00043
0.04937	0.00037
0.05203	0.00056
0.05469	0.00053
0.05703	0.00038
0.05937	0.00038
0.06234	0.00056
0.065	0.00049
0.06766	0.00036
0.07	0.00059
0.0725	0.00062
0.07484	0.00068
0.07734	0.00059
0.08016	0.00077
0.08266	0.00059
0.08516	0.00077
0.08703	0.00072
0.08937	0.00074
0.09219	0.00075
0.09484	0.00071
0.09719	0.00073
0.09969	0.00079
0.10219	0.00072
0.10469	0.00091
0.10734	0.00086
0.11016	0.0008
0.11297	0.00089
0.11516	0.00089
0.11766	0.00089
0.12031	0.00096
0.12281	0.00083
0.12484	0.00094
0.12703	0.00103
0.12937	0.00087
0.13187	0.00096
0.13437	0.00095
0.13719	0.00098
0.14031	0.00099
0.14281	0.00101
0.14469	0.00109
0.14719	0.00108
0.14984	0.00114
0.15234	0.00112
0.155	0.00118
0.1575	0.00122
0.16	0.00082
0.16266	0.00108
0.16516	0.00071
0.1675	0.00139
0.17016	0.0009
0.17234	0.00146
0.17484	0.00069
0.17734	0.0012
0.17984	0.00145
0.18234	0.00105
0.18484	0.00128
0.18734	0.00108
0.18969	0.00139
0.1925	0.00104
0.19547	0.00141
0.19844	0.00155
0.20047	0.00165
0.2025	0.00128
0.20516	0.00135
0.20766	0.00131
0.20969	0.00145
0.21203	0.00132
0.21437	0.00141
0.21687	0.00154
0.21937	0.00147
0.22203	0.00165
0.22484	0.00155
0.22781	0.00151
0.23	0.00165
0.23266	0.00158
0.23516	0.00163
0.23766	0.00165
0.24016	0.00148
0.2425	0.00168
0.245	0.00165
0.2475	0.0015
0.25016	0.00168
0.25266	0.00171
0.25531	0.00159
0.25703	0.00179
0.25953	0.00159
0.2625	0.00136
0.265	0.00184
0.2675	0.00196
0.27	0.0016
0.27234	0.00175
0.27469	0.00178
0.27734	0.00175
0.28031	0.00193
0.28328	0.00179
0.28578	0.00194
0.28781	0.00193
0.29016	0.00188
0.2925	0.00196
0.29469	0.00197
0.29703	0.002
0.29953	0.00208
0.30203	0.00199
0.30469	0.00207
