1	0.005561389
1.009063177	0.286705363
1.018154692	0.586197394
1.027477913	0.914245108
1.036621104	1.245146797
1.045502584	1.542887606
1.054384064	1.807397715
1.063343891	2.15682832
1.072877146	2.514327384
1.081550258	2.843154194
1.090613436	3.213603327
1.099469912	3.602806588
1.108351392	4.009410918
1.117492915	4.437498043
1.126297716	4.822222671
1.134995833	5.327262458
1.144164027	5.696234206
1.152993832	6.222028883
1.162005334	6.81285952
1.170913486	7.411449076
1.180498416	8.04386655
1.189588265	8.700783651
1.198626438	9.380964668
1.208003001	10.04156247
1.217067845	10.66734623
1.226106018	11.39661046
1.234570762	12.11683276
1.244207368	12.97226873
1.253505584	13.75902714
1.262465411	14.52860854
1.271008501	15.28404055
1.280020003	16.28372813
1.288876479	17.2781216
1.297939657	18.1650208
1.306717786	19.11349196
1.315442574	20.13685043
1.324507418	21.2283521
1.333832305	22.37563957
1.342973829	23.45881875
1.352037006	24.67833756
1.360580097	25.72247181
1.368889815	26.88761803
1.378369728	28.26924112
1.387616269	29.52253971
1.396706118	30.68664098
1.405405901	32.33357363
1.414184031	33.19036664
1.422543757	34.1494086
1.431556926	35.2178013
1.440568428	36.48728656
1.449214869	38.20592334
1.45801967	39.68418692
1.467109518	41.2192909
1.476277713	42.59093985
1.485497583	44.0619155
1.494665778	45.67837337
1.503833972	47.3977913
1.513002167	49.27769662
1.521831972	51.12113657
1.531365228	53.1134457
1.540636773	55.04683288
1.549101517	56.77462013
1.558608101	58.71468705
1.56769795	60.36417357
1.576372729	62.04364368
1.585070845	63.75445966
1.593822304	65.49556954
1.602235373	67.11426329
1.611013502	68.84454414
1.619608268	70.4438007
1.628386398	72.38326662
1.637111185	74.77270176
1.646331055	76.93161635
1.655082514	78.93021035
1.66464244	81.1135226
1.674460743	83.05364642
1.683395566	84.91634203
1.692615436	86.64160132
1.70201867	88.26508856
1.71056176	89.92428216
1.719703284	91.68306024
1.728689782	94.15769285
1.737674612	96.07806131
1.746712785	98.24465142
1.755620937	100.4799221
1.765049175	102.4622097
1.773592265	104.261894
1.782603767	106.0088512
#1.791901984	115.4840531
#1.803232205	117.8664302
#1.81471912	120.2152765
#1.826544424	122.7060019
#1.839358226	125.6720279
#1.851340223	128.5918275
#1.863033839	131.5871111
#1.8745991	134.6751345
#1.886709452	137.86687
#1.898743124	140.5338431
#1.909813302	142.9892425
#1.921116853	145.86209
#1.93309885	148.6813777
#1.944010668	151.1708497
#1.955107518	154.0795366
#1.966567761	156.9761386
#1.978756459	160.1920151
#1.990738456	163.7340866
#2.002145358	167.0625304
#2.013683947	170.2572306
#2.025119187	173.493851
#2.036266044	176.7274353
#2.047647941	180.2855879
#2.059733289	184.226913
#2.071636939	219.5598893
#2.08768128	224.5823921
#2.104090682	229.4646028
#2.12008168	235.1824287
#2.135995999	241.5853203
#2.151858643	247.2110113
#2.167667945	252.8897456
#2.184025671	259.1299373
#2.200251709	265.7427617
#2.216296049	271.9450153
#2.23267878	278.1475151
#2.254324054	278.8582412
